word,monthyear,stateCode,Region,cases,totalTokens,tokenProp
boi,2014-03-01,NH,Northeast,6,549134,1.092629485699301e-5
boi,2014-03-01,NJ,Northeast,35,2163973,1.6173954111257397e-5
boi,2014-03-01,NM,West,31,2073720,1.4948980575969755e-5
boi,2014-03-01,NV,West,122,6835148,1.78489185603589e-5
boi,2014-03-01,NY,Northeast,217,11822709,1.8354507414502042e-5
boi,2014-03-01,OH,Midwest,524,20515431,2.5541749525028257e-5
boi,2014-03-01,OK,South,91,5681115,1.6017982385500028e-5
boi,2014-03-01,OR,West,59,2330497,2.5316488285545958e-5
boi,2014-03-01,PA,Northeast,249,13142701,1.8945877259172222e-5
boi,2014-03-01,SC,South,181,6484367,2.7913287449646204e-5
boi,2014-03-01,SD,Midwest,3,488547,6.1406579100884865e-6
boi,2014-03-01,TN,South,127,7222401,1.7584180108526237e-5
boi,2014-03-01,TX,South,1837,60602637,3.0312212321717947e-5
boi,2014-03-01,UT,West,66,4098227,1.6104525200775848e-5
boi,2014-03-01,VA,South,129,5697351,2.26421015661489e-5
boi,2014-03-01,VT,Northeast,8,363146,2.202970705997037e-5
boi,2014-03-01,WA,West,265,10183354,2.6022860444604008e-5
boi,2014-03-01,WI,Midwest,100,6104571,1.638116748908318e-5
boi,2014-03-01,WV,South,21,1747491,1.2017229273283812e-5
boi,2014-03-01,WY,West,3,141946,2.113479773998563e-5
boi,2014-04-01,AL,South,239,9144215,2.6136743285235527e-5
boi,2014-04-01,AR,South,65,1746901,3.7208748520952245e-5
boi,2014-04-01,AZ,West,291,12935721,2.24958469651595e-5
boi,2014-04-01,CA,West,1948,82933101,2.3488811783367414e-5
boi,2014-04-01,CO,West,145,6880642,2.1073614933025144e-5
boi,2014-04-01,CT,Northeast,104,7251086,1.4342679151784987e-5
boi,2014-04-01,DE,South,14,571418,2.450045325838528e-5
boi,2014-04-01,FL,South,956,39941094,2.3935248243325534e-5
boi,2014-04-01,GA,South,654,18107079,3.61184705716477e-5
boi,2014-04-01,IA,Midwest,117,3953688,2.95926233936517e-5
boi,2014-04-01,ID,West,88,1433614,6.138332912485509e-5
boi,2014-04-01,IL,Midwest,117,4017613,2.9121769568149048e-5
boi,2014-04-01,IN,Midwest,164,8147995,2.0127651035622875e-5
boi,2014-04-01,KS,Midwest,41,2881817,1.4227135172011269e-5
boi,2014-04-01,KY,South,83,2586836,3.208552842159302e-5
boi,2014-04-01,LA,South,324,11222517,2.887052877710054e-5
boi,2014-04-01,MA,Northeast,38,2394076,1.5872511983746546e-5
boi,2014-04-01,MD,South,161,7251173,2.220330421022916e-5
boi,2014-04-01,ME,Northeast,18,1377772,1.306457091594255e-5
boi,2014-04-01,MI,Midwest,520,21351658,2.4354080605824615e-5
boi,2014-04-01,MN,Midwest,11,1079842,1.0186675458076274e-5
boi,2014-04-01,MO,Midwest,40,1873700,2.134813470673e-5
boi,2014-04-01,MS,South,38,1834416,2.07150395548229e-5
boi,2014-04-01,MT,West,8,307128,2.6047771613138496e-5
boi,2014-04-01,NC,South,228,11454366,1.9905073750917337e-5
boi,2014-04-01,ND,Midwest,1,125510,7.967492630069318e-6
boi,2014-04-01,NE,Midwest,15,892030,1.681557795141419e-5
boi,2014-04-01,NH,Northeast,7,524851,1.3337118534593627e-5
boi,2014-04-01,NJ,Northeast,28,2111159,1.3262857037295628e-5
boi,2014-04-01,NM,West,29,2205998,1.3145977466888002e-5
boi,2014-04-01,NV,West,146,7220876,2.0219153465590602e-5
boi,2014-04-01,NY,Northeast,207,11729457,1.7647875771231355e-5
boi,2014-04-01,OH,Midwest,557,20763102,2.6826434701327384e-5
boi,2014-04-01,OK,South,93,5718733,1.6262343424671165e-5
boi,2014-04-01,OR,West,52,2496826,2.0826441249810758e-5
boi,2014-04-01,PA,Northeast,252,13892700,1.813902265218424e-5
boi,2014-04-01,SC,South,166,6941663,2.391357805759225e-5
boi,2014-04-01,SD,Midwest,13,488489,2.6612677051069728e-5
boi,2014-04-01,TN,South,163,7606782,2.1428246530530255e-5
boi,2014-04-01,TX,South,1992,63655408,3.1293491984216015e-5
boi,2014-04-01,UT,West,92,4285283,2.1468827146305156e-5
boi,2014-04-01,VA,South,124,5708346,2.1722579535297965e-5
boi,2014-04-01,VT,Northeast,5,362215,1.380395621385089e-5
boi,2014-04-01,WA,West,283,10659470,2.6549162387998653e-5
boi,2014-04-01,WI,Midwest,155,6453448,2.4018168272216652e-5
boi,2014-04-01,WV,South,41,1740209,2.356038843610164e-5
boi,2014-04-01,WY,West,0,138599,0
boi,2014-05-01,AL,South,223,8898572,2.50602006703997e-5
boi,2014-05-01,AR,South,77,1747709,4.405767779418656e-5
boi,2014-05-01,AZ,West,317,13041877,2.4306317257860967e-5
boi,2014-05-01,CA,West,1907,87576653,2.1775209883848837e-5
boi,2014-05-01,CO,West,155,7149753,2.1679070591669392e-5
boi,2014-05-01,CT,Northeast,131,7548682,1.7354022861209413e-5
boi,2014-05-01,DE,South,7,446116,1.5690986200898422e-5
boi,2014-05-01,FL,South,1067,39708033,2.6871137132378228e-5
boi,2014-05-01,GA,South,729,20192192,3.6103063996221906e-5
boi,2014-05-01,IA,Midwest,97,3666907,2.6452811592985586e-5
boi,2014-05-01,ID,West,104,1366912,7.608390298717109e-5
boi,2014-05-01,IL,Midwest,115,3743070,3.0723443590421764e-5
boi,2014-05-01,IN,Midwest,171,8313187,2.0569728552960496e-5
boi,2014-05-01,KS,Midwest,52,2896102,1.795516870607458e-5
boi,2014-05-01,KY,South,81,2162222,3.7461463254004445e-5
boi,2014-05-01,LA,South,445,12292689,3.62003789406858e-5
boi,2014-05-01,MA,Northeast,30,2323830,1.2909722311873072e-5
boi,2014-05-01,MD,South,213,7593210,2.805137748067023e-5
boi,2014-05-01,ME,Northeast,21,1358382,1.5459568810540775e-5
boi,2014-05-01,MI,Midwest,501,21782452,2.3000165454284025e-5
boi,2014-05-01,MN,Midwest,20,928838,2.1532280117738507e-5
boi,2014-05-01,MO,Midwest,42,1627315,2.5809385398647464e-5
boi,2014-05-01,MS,South,33,1968010,1.6768207478620536e-5
boi,2014-05-01,MT,West,10,297892,3.356921300337035e-5
boi,2014-05-01,NC,South,248,11485102,2.159319090069901e-5
boi,2014-05-01,ND,Midwest,1,113768,8.78981787497363e-6
boi,2014-05-01,NE,Midwest,17,781127,2.1763426433857747e-5
boi,2014-05-01,NH,Northeast,5,569847,8.774285027384544e-6
boi,2014-05-01,NJ,Northeast,36,2236324,1.6097846287031754e-5
boi,2014-05-01,NM,West,40,2279236,1.75497403515915e-5
boi,2014-05-01,NV,West,160,7828791,2.043738298799904e-5
boi,2014-05-01,NY,Northeast,212,11652491,1.819353475578741e-5
boi,2014-05-01,OH,Midwest,637,21157534,3.0107478499148343e-5
boi,2014-05-01,OK,South,133,6085853,2.1853961967204924e-5
boi,2014-05-01,OR,West,67,2508530,2.670886933781936e-5
boi,2014-05-01,PA,Northeast,234,12972353,1.8038362045806186e-5
boi,2014-05-01,SC,South,255,7041895,3.621184354495487e-5
boi,2014-05-01,SD,Midwest,10,571149,1.7508566065947763e-5
boi,2014-05-01,TN,South,132,7365571,1.7921217513211127e-5
boi,2014-05-01,TX,South,2174,69140642,3.1443156110699695e-5
boi,2014-05-01,UT,West,67,4206557,1.5927515067548117e-5
boi,2014-05-01,VA,South,112,5305969,2.1108302743570496e-5
boi,2014-05-01,VT,Northeast,7,332828,2.1031884336654367e-5
boi,2014-05-01,WA,West,305,11188468,2.7260211138826156e-5
boi,2014-05-01,WI,Midwest,151,6345212,2.3797471227123697e-5
boi,2014-05-01,WV,South,16,1360533,1.1760096961999452e-5
boi,2014-05-01,WY,West,6,132792,4.518344478583047e-5
boi,2014-06-01,AL,South,343,9183403,3.734998888756162e-5
boi,2014-06-01,AR,South,70,1811435,3.8643395981638866e-5
boi,2014-06-01,AZ,West,424,12657677,3.349745770886712e-5
boi,2014-06-01,CA,West,2135,89919823,2.374337413898157e-5
boi,2014-06-01,CO,West,125,7152564,1.7476250474654964e-5
boi,2014-06-01,CT,Northeast,142,7280088,1.9505258727641752e-5
boi,2014-06-01,DE,South,20,571296,3.5008121884277154e-5
boi,2014-06-01,FL,South,1038,41385442,2.508128341362163e-5
boi,2014-06-01,GA,South,857,21262251,4.030617454379595e-5
boi,2014-06-01,IA,Midwest,74,3178151,2.3283978640410728e-5
boi,2014-06-01,ID,West,88,1331267,6.610244225989227e-5
boi,2014-06-01,IL,Midwest,113,3602229,3.136946596121457e-5
boi,2014-06-01,IN,Midwest,172,7724843,2.226582469054711e-5
boi,2014-06-01,KS,Midwest,51,2727506,1.8698400663463252e-5
boi,2014-06-01,KY,South,50,1944588,2.5712387405455552e-5
boi,2014-06-01,LA,South,442,12186201,3.627053254742803e-5
boi,2014-06-01,MA,Northeast,42,2189557,1.9181962378691215e-5
boi,2014-06-01,MD,South,184,7167761,2.5670498779186417e-5
boi,2014-06-01,ME,Northeast,20,1243201,1.6087503147117805e-5
boi,2014-06-01,MI,Midwest,565,21752627,2.597387432791451e-5
boi,2014-06-01,MN,Midwest,6,762130,7.87267264115046e-6
boi,2014-06-01,MO,Midwest,21,1287047,1.6316420457061787e-5
boi,2014-06-01,MS,South,936,2151366,4.350724144566754e-4
boi,2014-06-01,MT,West,5,256422,1.9499106940902108e-5
boi,2014-06-01,NC,South,269,11502142,2.3386948274504e-5
boi,2014-06-01,ND,Midwest,0,109341,0
boi,2014-06-01,NE,Midwest,8,659528,1.2129886828155894e-5
boi,2014-06-01,NH,Northeast,7,532688,1.3140900489592407e-5
boi,2014-06-01,NJ,Northeast,45,2190804,2.0540404344706328e-5
boi,2014-06-01,NM,West,36,2291231,1.571207791794018e-5
boi,2014-06-01,NV,West,250,8646903,2.8912085633434307e-5
boi,2014-06-01,NY,Northeast,229,10919599,2.0971466076730473e-5
boi,2014-06-01,OH,Midwest,623,20465031,3.0442172308461198e-5
boi,2014-06-01,OK,South,135,5737729,2.3528472676210397e-5
boi,2014-06-01,OR,West,83,2320738,3.576448526287758e-5
boi,2014-06-01,PA,Northeast,244,11996715,2.0338901107511516e-5
boi,2014-06-01,SC,South,224,7283342,3.075511214494665e-5
boi,2014-06-01,SD,Midwest,7,575743,1.2158202531337768e-5
boi,2014-06-01,TN,South,141,7081403,1.991130853589324e-5
boi,2014-06-01,TX,South,2442,72048844,3.3893673575109686e-5
boi,2014-06-01,UT,West,66,4170390,1.5825858013279334e-5
boi,2014-06-01,VA,South,125,4961824,2.5192348620184836e-5
boi,2014-06-01,VT,Northeast,5,299715,1.668251505596984e-5
boi,2014-06-01,WA,West,275,10578684,2.599567205145744e-5
boi,2014-06-01,WI,Midwest,122,6172232,1.9765945285271196e-5
boi,2014-06-01,WV,South,29,1307581,2.2178358357914347e-5
boi,2014-06-01,WY,West,8,161327,4.958872352427058e-5
boi,2014-07-01,AL,South,341,9824256,3.4710007556806334e-5
boi,2014-07-01,AR,South,72,1872703,3.844710026095969e-5
boi,2014-07-01,AZ,West,367,14533361,2.52522455060464e-5
boi,2014-07-01,CA,West,2637,103814159,2.540115939291094e-5
boi,2014-07-01,CO,West,177,8213321,2.1550357035844576e-5
boi,2014-07-01,CT,Northeast,151,8353824,1.807555438084403e-5
boi,2014-07-01,DE,South,16,583184,2.7435594940876292e-5
boi,2014-07-01,FL,South,1219,46582353,2.6168708137178044e-5
boi,2014-07-01,GA,South,843,23680823,3.5598424936498194e-5
boi,2014-07-01,IA,Midwest,72,3320143,2.1685812930346675e-5
boi,2014-07-01,ID,West,62,1455113,4.260837474477927e-5
boi,2014-07-01,IL,Midwest,109,3877868,2.810822854207518e-5
boi,2014-07-01,IN,Midwest,237,8599125,2.756094370066722e-5
boi,2014-07-01,KS,Midwest,46,2880100,1.5971667650428805e-5
boi,2014-07-01,KY,South,50,2144961,2.331044713633488e-5
boi,2014-07-01,LA,South,522,13547725,3.8530454375181074e-5
boi,2014-07-01,MA,Northeast,38,2685797,1.4148500426502822e-5
boi,2014-07-01,MD,South,188,8245089,2.2801451870319412e-5
boi,2014-07-01,ME,Northeast,39,1556621,2.5054268187310847e-5
boi,2014-07-01,MI,Midwest,775,23341552,3.320259081315587e-5
boi,2014-07-01,MN,Midwest,14,816672,1.7142745190235493e-5
boi,2014-07-01,MO,Midwest,24,1362064,1.7620317400650776e-5
boi,2014-07-01,MS,South,319,2373903,1.3437785789899588e-4
boi,2014-07-01,MT,West,18,302117,5.957956685654895e-5
boi,2014-07-01,NC,South,304,12848154,2.366098662889626e-5
boi,2014-07-01,ND,Midwest,2,118020,1.694628029147602e-5
boi,2014-07-01,NE,Midwest,14,659038,2.1243084617275483e-5
boi,2014-07-01,NH,Northeast,5,523818,9.545300085144077e-6
boi,2014-07-01,NJ,Northeast,57,2715900,2.0987517949850877e-5
boi,2014-07-01,NM,West,45,2476085,1.817385105923262e-5
boi,2014-07-01,NV,West,269,9660028,2.7846710175167196e-5
boi,2014-07-01,NY,Northeast,259,11877940,2.180512782519528e-5
boi,2014-07-01,OH,Midwest,641,23210444,2.7616877988202206e-5
boi,2014-07-01,OK,South,130,6091292,2.1341941906577454e-5
boi,2014-07-01,OR,West,125,2399433,5.209564092850269e-5
boi,2014-07-01,PA,Northeast,295,13433852,2.195944990312533e-5
boi,2014-07-01,SC,South,283,8132417,3.4799002559755606e-5
boi,2014-07-01,SD,Midwest,6,569342,1.0538481264336725e-5
boi,2014-07-01,TN,South,185,7644932,2.4199038003215724e-5
boi,2014-07-01,TX,South,2546,79366800,3.2078904529349805e-5
boi,2014-07-01,UT,West,91,4815442,1.88975383775778e-5
boi,2014-07-01,VA,South,146,5526336,2.6418951001169673e-5
boi,2014-07-01,VT,Northeast,0,327622,0
boi,2014-07-01,WA,West,332,12095350,2.744856494437945e-5
boi,2014-07-01,WI,Midwest,131,6668655,1.9644141134906513e-5
boi,2014-07-01,WV,South,29,1368874,2.1185295359543682e-5
boi,2014-07-01,WY,West,1,185333,5.395693157721506e-6
boi,2014-08-01,AL,South,339,8997868,3.7675591595698e-5
boi,2014-08-01,AR,South,87,1889350,4.604758250191865e-5
boi,2014-08-01,AZ,West,378,14563366,2.595553802603052e-5
boi,2014-08-01,CA,West,2470,97951917,2.5216453905644337e-5
boi,2014-08-01,CO,West,199,7760030,2.564423075683986e-5
boi,2014-08-01,CT,Northeast,167,8090479,2.0641546687161538e-5
boi,2014-08-01,DE,South,11,589027,1.8674865498525535e-5
boi,2014-08-01,FL,South,1206,43895930,2.747407333663964e-5
boi,2014-08-01,GA,South,897,21869092,4.1016792100924906e-5
boi,2014-08-01,IA,Midwest,106,3599520,2.9448370893896965e-5
boi,2014-08-01,ID,West,87,1513137,5.749644612483866e-5
boi,2014-08-01,IL,Midwest,158,4046177,3.904920620131052e-5
boi,2014-08-01,IN,Midwest,231,8759914,2.6370121898456993e-5
boi,2014-08-01,KS,Midwest,44,2818557,1.561082497178521e-5
boi,2014-08-01,KY,South,82,2231101,3.675315460841979e-5
boi,2014-08-01,LA,South,486,12657089,3.839745458059116e-5
boi,2014-08-01,MA,Northeast,69,2452244,2.8137493658869183e-5
boi,2014-08-01,MD,South,201,8314982,2.4173233327504497e-5
boi,2014-08-01,ME,Northeast,30,1400354,2.142315443095103e-5
boi,2014-08-01,MI,Midwest,652,23415008,2.7845388735293194e-5
boi,2014-08-01,MN,Midwest,25,902082,2.7713666828514482e-5
boi,2014-08-01,MO,Midwest,30,1539753,1.9483644454662534e-5
boi,2014-08-01,MS,South,200,2109559,9.48065448750189e-5
boi,2014-08-01,MT,West,7,297790,2.3506497867624838e-5
boi,2014-08-01,NC,South,357,12708621,2.8091167405181096e-5
boi,2014-08-01,ND,Midwest,6,120355,4.98525196294296e-5
boi,2014-08-01,NE,Midwest,11,704479,1.561437601404726e-5
boi,2014-08-01,NH,Northeast,12,522991,2.2944945515314795e-5
boi,2014-08-01,NJ,Northeast,66,2586878,2.551337944812241e-5
boi,2014-08-01,NM,West,56,2325208,2.4083866905670374e-5
boi,2014-08-01,NV,West,201,8832307,2.2757361128864747e-5
boi,2014-08-01,NY,Northeast,271,11875949,2.2819229014877042e-5
boi,2014-08-01,OH,Midwest,816,22711497,3.592893942658205e-5
boi,2014-08-01,OK,South,139,6062744,2.29269123024162e-5
boi,2014-08-01,OR,West,91,2314304,3.932067697242886e-5
boi,2014-08-01,PA,Northeast,265,13442304,1.9713882382067836e-5
boi,2014-08-01,SC,South,242,7657848,3.1601567437744915e-5
boi,2014-08-01,SD,Midwest,8,568209,1.4079326445022871e-5
boi,2014-08-01,TN,South,164,7588253,2.1612352671952293e-5
boi,2014-08-01,TX,South,2417,75709807,3.1924529935732105e-5
boi,2014-08-01,UT,West,83,4751810,1.7467028353406385e-5
boi,2014-08-01,VA,South,135,5768098,2.340459541429428e-5
boi,2014-08-01,VT,Northeast,2,352180,5.678914191606565e-6
boi,2014-08-01,WA,West,324,12098989,2.6779096997278037e-5
boi,2014-08-01,WI,Midwest,130,6309680,2.060326355694742e-5
boi,2014-08-01,WV,South,41,1723483,2.3789036503406182e-5
boi,2014-08-01,WY,West,3,163232,1.837874926485003e-5
boi,2014-09-01,AL,South,307,7777683,3.947190956484084e-5
boi,2014-09-01,AR,South,47,1522517,3.086993445721788e-5
boi,2014-09-01,AZ,West,375,12506358,2.9984748557493717e-5
boi,2014-09-01,CA,West,2071,77687474,2.665809419933e-5
boi,2014-09-01,CO,West,145,6151237,2.3572494442987645e-5
boi,2014-09-01,CT,Northeast,171,6184733,2.7648727924067215e-5
boi,2014-09-01,DE,South,8,509132,1.571301744930588e-5
boi,2014-09-01,FL,South,989,33658226,2.9383604471608218e-5
boi,2014-09-01,GA,South,838,17064820,4.910687601744408e-5
boi,2014-09-01,IA,Midwest,89,3447059,2.5819111306188843e-5
boi,2014-09-01,ID,West,68,1145502,5.9362620056534165e-5
boi,2014-09-01,IL,Midwest,154,3420864,4.501786683130344e-5
boi,2014-09-01,IN,Midwest,207,7510809,2.756028012428488e-5
boi,2014-09-01,KS,Midwest,58,2529894,2.292586171594541e-5
boi,2014-09-01,KY,South,71,2216181,3.2037094443098285e-5
boi,2014-09-01,LA,South,375,10049965,3.7313562783551986e-5
boi,2014-09-01,MA,Northeast,50,1955880,2.5563940528048756e-5
boi,2014-09-01,MD,South,173,6641668,2.6047673566339057e-5
boi,2014-09-01,ME,Northeast,24,985292,2.4358261307307883e-5
boi,2014-09-01,MI,Midwest,580,18826383,3.080782962930267e-5
boi,2014-09-01,MN,Midwest,22,898146,2.449490394657439e-5
boi,2014-09-01,MO,Midwest,35,1581385,2.213249777884576e-5
boi,2014-09-01,MS,South,49,1742190,2.8125520178625752e-5
boi,2014-09-01,MT,West,3,264477,1.1343141369570889e-5
boi,2014-09-01,NC,South,390,10587272,3.683668465304377e-5
boi,2014-09-01,ND,Midwest,3,104257,2.87750462798661e-5
boi,2014-09-01,NE,Midwest,16,714054,2.2407268918037013e-5
boi,2014-09-01,NH,Northeast,4,396031,1.0100219427267058e-5
boi,2014-09-01,NJ,Northeast,65,1804726,3.601654766429918e-5
boi,2014-09-01,NM,West,58,1987449,2.918313878746071e-5
boi,2014-09-01,NV,West,232,7014688,3.307345957510869e-5
boi,2014-09-01,NY,Northeast,294,10552810,2.785987807986688e-5
boi,2014-09-01,OH,Midwest,678,18888016,3.589577645423426e-5
boi,2014-09-01,OK,South,156,5060808,3.082511725400371e-5
boi,2014-09-01,OR,West,68,1923745,3.534772020200182e-5
boi,2014-09-01,PA,Northeast,231,11572102,1.996180123541946e-5
boi,2014-09-01,SC,South,264,6006810,4.395011661763898e-5
boi,2014-09-01,SD,Midwest,5,400994,1.2469014498970059e-5
boi,2014-09-01,TN,South,152,6468063,2.3500080317708717e-5
boi,2014-09-01,TX,South,2334,58458234,3.9925940971805616e-5
boi,2014-09-01,UT,West,93,3970922,2.342025353305857e-5
boi,2014-09-01,VA,South,160,5020715,3.1867970996162894e-5
boi,2014-09-01,VT,Northeast,2,318327,6.282847512149456e-6
boi,2014-09-01,WA,West,306,9663171,3.1666623720101817e-5
boi,2014-09-01,WI,Midwest,125,5241182,2.3849582021765318e-5
boi,2014-09-01,WV,South,26,1547985,1.6796028385287972e-5
boi,2014-09-01,WY,West,42,118806,3.5351749911620623e-4
boi,2014-10-01,AL,South,132,4368681,3.02150694912263e-5
boi,2014-10-01,AR,South,40,788780,5.071122492963818e-5
boi,2014-10-01,AZ,West,171,6781114,2.5217095598156882e-5
boi,2014-10-01,CA,West,1174,44581510,2.6333787258439652e-5
boi,2014-10-01,CO,West,71,3748065,1.894310797704949e-5
boi,2014-10-01,CT,Northeast,96,3489634,2.751004833171616e-5
boi,2014-10-01,DE,South,11,255023,4.31333644416386e-5
boi,2014-10-01,FL,South,627,19115167,3.2801178247618766e-5
boi,2014-10-01,GA,South,417,9861720,4.228471301152334e-5
boi,2014-10-01,IA,Midwest,118,1816715,6.495240034898154e-5
boi,2014-10-01,ID,West,65,637309,1.0199134171963678e-4
boi,2014-10-01,IL,Midwest,63,1753514,3.5927856863418256e-5
boi,2014-10-01,IN,Midwest,127,4115137,3.086166997599351e-5
boi,2014-10-01,KS,Midwest,22,1428194,1.540406975522933e-5
boi,2014-10-01,KY,South,34,1190600,2.855703006887284e-5
boi,2014-10-01,LA,South,292,5534126,5.276352580335178e-5
boi,2014-10-01,MA,Northeast,25,1014881,2.463342992922323e-5
boi,2014-10-01,MD,South,116,3680095,3.1520925410892925e-5
boi,2014-10-01,ME,Northeast,25,519361,4.813607490743433e-5
boi,2014-10-01,MI,Midwest,324,10197403,3.177279548528189e-5
boi,2014-10-01,MN,Midwest,4,451155,8.866132482184615e-6
boi,2014-10-01,MO,Midwest,18,917755,1.961307756427369e-5
boi,2014-10-01,MS,South,26,914566,2.8428784800659548e-5
boi,2014-10-01,MT,West,2,134184,1.4904906695284088e-5
boi,2014-10-01,NC,South,157,5802163,2.705887442321079e-5
boi,2014-10-01,ND,Midwest,1,58793,1.7008827581514806e-5
boi,2014-10-01,NE,Midwest,6,360367,1.664969322940225e-5
boi,2014-10-01,NH,Northeast,8,247449,3.232989424083346e-5
boi,2014-10-01,NJ,Northeast,44,984686,4.468429529819658e-5
boi,2014-10-01,NM,West,38,1142649,3.3256056759337296e-5
boi,2014-10-01,NV,West,111,3791586,2.927534809971342e-5
boi,2014-10-01,NY,Northeast,137,5637041,2.4303530877281182e-5
boi,2014-10-01,OH,Midwest,396,10474223,3.7807100345295304e-5
boi,2014-10-01,OK,South,78,2785099,2.8006185776519974e-5
boi,2014-10-01,OR,West,25,1268852,1.9702849504906797e-5
boi,2014-10-01,PA,Northeast,159,6258690,2.540467733663115e-5
boi,2014-10-01,SC,South,145,3248846,4.4631232135964585e-5
boi,2014-10-01,SD,Midwest,4,243317,1.6439459634961798e-5
boi,2014-10-01,TN,South,85,3774528,2.2519371958560116e-5
boi,2014-10-01,TX,South,1336,32350924,4.129712029245285e-5
boi,2014-10-01,UT,West,34,2087056,1.6290890134236934e-5
boi,2014-10-01,VA,South,106,2664480,3.9782621749834865e-5
boi,2014-10-01,VT,Northeast,3,155509,1.9291487952465775e-5
boi,2014-10-01,WA,West,132,5302205,2.4895302991868477e-5
boi,2014-10-01,WI,Midwest,61,2913243,2.093886435151479e-5
boi,2014-10-01,WV,South,20,814755,2.4547256537241256e-5
boi,2014-10-01,WY,West,1,67301,1.485862022852558e-5
boi,2014-11-01,AL,South,152,4253316,3.573682275194225e-5
boi,2014-11-01,AR,South,22,747312,2.9438842143575908e-5
boi,2014-11-01,AZ,West,205,6496337,3.155624469604948e-5
boi,2014-11-01,CA,West,1334,41977896,3.1778629400577866e-5
boi,2014-11-01,CO,West,96,3582264,2.6798694903558195e-5
boi,2014-11-01,CT,Northeast,129,3581521,3.601821684139225e-5
boi,2014-11-01,DE,South,9,271249,3.3179845824316405e-5
boi,2014-11-01,FL,South,695,18237091,3.810914799953567e-5
boi,2014-11-01,GA,South,413,9227075,4.475957982350853e-5
boi,2014-11-01,IA,Midwest,86,1750214,4.913684840825179e-5
boi,2014-11-01,ID,West,37,650958,5.683930453270411e-5
boi,2014-11-01,IL,Midwest,87,1756370,4.9533982019733883e-5
boi,2014-11-01,IN,Midwest,96,4093664,2.3450874326764482e-5
boi,2014-11-01,KS,Midwest,19,1327923,1.43080585244777e-5
boi,2014-11-01,KY,South,38,1115993,3.4050392789202084e-5
boi,2014-11-01,LA,South,339,5601268,6.052201037336546e-5
boi,2014-11-01,MA,Northeast,28,933113,3.0007083815143505e-5
boi,2014-11-01,MD,South,142,3677732,3.8610752496375485e-5
boi,2014-11-01,ME,Northeast,17,527085,3.225286244154169e-5
boi,2014-11-01,MI,Midwest,367,10205121,3.5962336948283123e-5
boi,2014-11-01,MN,Midwest,24,400219,5.9967167975533396e-5
boi,2014-11-01,MO,Midwest,18,836124,2.152790734388679e-5
boi,2014-11-01,MS,South,30,899318,3.3358611748013494e-5
boi,2014-11-01,MT,West,4,108191,3.697165198583986e-5
boi,2014-11-01,NC,South,193,5819724,3.3163084709859096e-5
boi,2014-11-01,ND,Midwest,0,52350,0
boi,2014-11-01,NE,Midwest,10,370071,2.7021841754690315e-5
boi,2014-11-01,NH,Northeast,4,231146,1.7305079906206466e-5
boi,2014-11-01,NJ,Northeast,46,965948,4.76216111012187e-5
boi,2014-11-01,NM,West,29,968274,2.9950200046681002e-5
boi,2014-11-01,NV,West,146,3780870,3.86154509411855e-5
boi,2014-11-01,NY,Northeast,172,5663287,3.0371054830878252e-5
boi,2014-11-01,OH,Midwest,444,10429803,4.257031508648821e-5
boi,2014-11-01,OK,South,82,2675510,3.064836236829614e-5
boi,2014-11-01,OR,West,33,1224107,2.6958427653791704e-5
boi,2014-11-01,PA,Northeast,187,6069081,3.081191369830128e-5
boi,2014-11-01,SC,South,187,3095595,6.0408419059986854e-5
boi,2014-11-01,SD,Midwest,3,214075,1.4013780217213593e-5
boi,2014-11-01,TN,South,86,3712058,2.316774145231567e-5
boi,2014-11-01,TX,South,1439,30943596,4.650396805852817e-5
boi,2014-11-01,UT,West,44,1971751,2.231519091406572e-5
boi,2014-11-01,VA,South,118,2614470,4.513343048495488e-5
boi,2014-11-01,VT,Northeast,2,141621,1.4122199391333207e-5
boi,2014-11-01,WA,West,152,5309054,2.863033602596621e-5
boi,2014-11-01,WI,Midwest,64,2666282,2.4003462499465548e-5
boi,2014-11-01,WV,South,18,815981,2.2059337165938913e-5
boi,2014-11-01,WY,West,1,69638,1.435997587524053e-5
bruhhh,2013-10-01,AL,South,31,6227779,4.97769750660709e-6
bruhhh,2013-10-01,AR,South,6,1098699,5.461004333306939e-6
bruhhh,2013-10-01,AZ,West,8,7809649,1.0243738226903668e-6
bruhhh,2013-10-01,CA,West,140,48481607,2.887693058524236e-6
bruhhh,2013-10-01,CO,West,4,4082344,9.798292353608612e-7
bruhhh,2013-10-01,CT,Northeast,8,4880456,1.6391910919799298e-6
bruhhh,2013-10-01,DE,South,1,424837,2.353843944854144e-6
bruhhh,2013-10-01,FL,South,86,22522717,3.818367029164376e-6
bruhhh,2013-10-01,GA,South,75,11400119,6.578878694161e-6
bruhhh,2013-10-01,IA,Midwest,4,2719798,1.4706974562081448e-6
bruhhh,2013-10-01,ID,West,0,800998,0
bruhhh,2013-10-01,IL,Midwest,5,2815184,1.7760828421872246e-6
bruhhh,2013-10-01,IN,Midwest,11,5289851,2.0794536556889786e-6
bruhhh,2013-10-01,KS,Midwest,1,2054016,4.868511248208388e-7
bruhhh,2013-10-01,KY,South,10,1706714,5.859212498403365e-6
bruhhh,2013-10-01,LA,South,53,6304312,8.406944326359482e-6
bruhhh,2013-10-01,MA,Northeast,1,1747714,5.721759967591952e-7
bruhhh,2013-10-01,MD,South,21,4788596,4.385419024699515e-6
