date,stateCode,word,cases
2013-12-20,AZ,anime,1
2013-12-20,AZ,bae,58
2013-12-20,AZ,boi,15
2013-12-20,AZ,bruhhh,1
2013-12-20,AZ,fleek,0
2013-12-20,CA,anime,27
2013-12-20,CA,bae,482
2013-12-20,CA,boi,51
2013-12-20,CA,bruhhh,18
2013-12-20,CA,fleek,0
2013-12-20,CO,anime,1
2013-12-20,CO,bae,28
2013-12-20,CO,boi,1
2013-12-20,CO,bruhhh,0
2013-12-20,CO,fleek,0
2013-12-20,CT,anime,0
2013-12-20,CT,bae,29
2013-12-20,CT,boi,2
2013-12-20,CT,bruhhh,4
2013-12-20,CT,fleek,0
2013-12-20,DE,anime,0
2013-12-20,DE,bae,7
2013-12-20,DE,boi,0
2013-12-20,DE,bruhhh,2
2013-12-20,DE,fleek,0
2013-12-20,FL,anime,20
2013-12-20,FL,bae,303
2013-12-20,FL,boi,46
2013-12-20,FL,bruhhh,7
2013-12-20,FL,fleek,0
2013-12-20,GA,anime,4
2013-12-20,GA,bae,225
2013-12-20,GA,boi,18
2013-12-20,GA,bruhhh,10
2013-12-20,GA,fleek,0
2013-12-20,IA,anime,1
2013-12-20,IA,bae,20
2013-12-20,IA,boi,3
2013-12-20,IA,bruhhh,0
2013-12-20,IA,fleek,0
2013-12-20,ID,anime,0
2013-12-20,ID,bae,8
2013-12-20,ID,boi,6
2013-12-20,ID,bruhhh,0
2013-12-20,ID,fleek,0
2013-12-20,IL,anime,2
2013-12-20,IL,bae,22
2013-12-20,IL,boi,3
2013-12-20,IL,bruhhh,0
2013-12-20,IL,fleek,0
2013-12-20,IN,anime,1
2013-12-20,IN,bae,51
2013-12-20,IN,boi,6
2013-12-20,IN,bruhhh,0
2013-12-20,IN,fleek,0
2013-12-20,KS,anime,0
2013-12-20,KS,bae,10
2013-12-20,KS,boi,0
2013-12-20,KS,bruhhh,0
2013-12-20,KS,fleek,0
2013-12-20,KY,anime,1
2013-12-20,KY,bae,15
2013-12-20,KY,boi,4
2013-12-20,KY,bruhhh,2
2013-12-20,KY,fleek,0
2013-12-20,LA,anime,0
2013-12-20,LA,bae,98
2013-12-20,LA,boi,10
2013-12-20,LA,bruhhh,2
2013-12-20,LA,fleek,0
2013-12-20,MA,anime,0
2013-12-20,MA,bae,7
2013-12-20,MA,boi,1
2013-12-20,MA,bruhhh,0
2013-12-20,MA,fleek,0
2013-12-20,MD,anime,2
2013-12-20,MD,bae,99
2013-12-20,MD,boi,9
2013-12-20,MD,bruhhh,2
2013-12-20,MD,fleek,0
2013-12-20,ME,anime,0
2013-12-20,ME,bae,1
2013-12-20,ME,boi,0
2013-12-20,ME,bruhhh,0
2013-12-20,ME,fleek,0
2013-12-20,MI,anime,2
2013-12-20,MI,bae,128
2013-12-20,MI,boi,18
2013-12-20,MI,bruhhh,3
2013-12-20,MI,fleek,0
2013-12-20,MN,anime,0
2013-12-20,MN,bae,5
2013-12-20,MN,boi,0
2013-12-20,MN,bruhhh,0
2013-12-20,MN,fleek,0
2013-12-20,MO,anime,0
2013-12-20,MO,bae,5
2013-12-20,MO,boi,0
2013-12-20,MO,bruhhh,0
2013-12-20,MO,fleek,0
2013-12-20,MS,anime,1
2013-12-20,MS,bae,29
2013-12-20,MS,boi,1
2013-12-20,MS,bruhhh,0
2013-12-20,MS,fleek,0
2013-12-20,MT,anime,0
2013-12-20,MT,bae,0
2013-12-20,MT,boi,0
2013-12-20,MT,bruhhh,0
2013-12-20,MT,fleek,0
2013-12-20,NC,anime,3
2013-12-20,NC,bae,100
2013-12-20,NC,boi,9
2013-12-20,NC,bruhhh,3
2013-12-20,NC,fleek,0
2013-12-20,ND,anime,0
2013-12-20,ND,bae,0
2013-12-20,ND,boi,0
2013-12-20,ND,bruhhh,0
2013-12-20,ND,fleek,0
2013-12-20,NE,anime,0
2013-12-20,NE,bae,1
2013-12-20,NE,boi,1
2013-12-20,NE,bruhhh,0
2013-12-20,NE,fleek,0
2013-12-20,NH,anime,0
2013-12-20,NH,bae,2
2013-12-20,NH,boi,0
2013-12-20,NH,bruhhh,0
2013-12-20,NH,fleek,0
2013-12-20,NJ,anime,0
2013-12-20,NJ,bae,12
2013-12-20,NJ,boi,0
2013-12-20,NJ,bruhhh,0
2013-12-20,NJ,fleek,0
2013-12-20,NM,anime,0
2013-12-20,NM,bae,6
2013-12-20,NM,boi,0
2013-12-20,NM,bruhhh,0
2013-12-20,NM,fleek,0
2013-12-20,NV,anime,4
2013-12-20,NV,bae,37
2013-12-20,NV,boi,6
2013-12-20,NV,bruhhh,1
2013-12-20,NV,fleek,0
2013-12-20,NY,anime,1
2013-12-20,NY,bae,48
2013-12-20,NY,boi,8
2013-12-20,NY,bruhhh,1
2013-12-20,NY,fleek,0
2013-12-20,OH,anime,1
2013-12-20,OH,bae,166
2013-12-20,OH,boi,27
2013-12-20,OH,bruhhh,3
2013-12-20,OH,fleek,0
2013-12-20,OK,anime,1
2013-12-20,OK,bae,19
2013-12-20,OK,boi,7
2013-12-20,OK,bruhhh,0
2013-12-20,OK,fleek,0
2013-12-20,OR,anime,0
2013-12-20,OR,bae,11
2013-12-20,OR,boi,0
2013-12-20,OR,bruhhh,0
2013-12-20,OR,fleek,0
2013-12-20,PA,anime,5
2013-12-20,PA,bae,40
2013-12-20,PA,boi,8
2013-12-20,PA,bruhhh,0
2013-12-20,PA,fleek,0
2013-12-20,SC,anime,0
2013-12-20,SC,bae,74
2013-12-20,SC,boi,17
2013-12-20,SC,bruhhh,3
2013-12-20,SC,fleek,0
2013-12-20,SD,anime,0
2013-12-20,SD,bae,1
2013-12-20,SD,boi,0
2013-12-20,SD,bruhhh,0
2013-12-20,SD,fleek,0
2013-12-20,TN,anime,2
2013-12-20,TN,bae,42
2013-12-20,TN,boi,6
2013-12-20,TN,bruhhh,1
2013-12-20,TN,fleek,0
2013-12-20,TX,anime,12
2013-12-20,TX,bae,792
2013-12-20,TX,boi,65
2013-12-20,TX,bruhhh,10
2013-12-20,TX,fleek,0
2013-12-20,UT,anime,0
2013-12-20,UT,bae,9
2013-12-20,UT,boi,1
2013-12-20,UT,bruhhh,0
2013-12-20,UT,fleek,0
2013-12-20,VA,anime,1
2013-12-20,VA,bae,33
2013-12-20,VA,boi,1
2013-12-20,VA,bruhhh,0
2013-12-20,VA,fleek,0
2013-12-20,VT,anime,0
2013-12-20,VT,bae,1
2013-12-20,VT,boi,0
2013-12-20,VT,bruhhh,0
2013-12-20,VT,fleek,0
2013-12-20,WA,anime,2
2013-12-20,WA,bae,35
2013-12-20,WA,boi,17
2013-12-20,WA,bruhhh,1
2013-12-20,WA,fleek,0
2013-12-20,WI,anime,1
2013-12-20,WI,bae,57
2013-12-20,WI,boi,6
2013-12-20,WI,bruhhh,0
2013-12-20,WI,fleek,0
2013-12-20,WV,anime,1
2013-12-20,WV,bae,5
2013-12-20,WV,boi,2
2013-12-20,WV,bruhhh,0
2013-12-20,WV,fleek,0
2013-12-20,WY,anime,0
2013-12-20,WY,bae,0
2013-12-20,WY,boi,0
2013-12-20,WY,bruhhh,0
2013-12-20,WY,fleek,0
2013-12-21,AL,anime,1
2013-12-21,AL,bae,107
2013-12-21,AL,boi,17
2013-12-21,AL,bruhhh,4
2013-12-21,AL,fleek,0
2013-12-21,AR,anime,0
2013-12-21,AR,bae,12
2013-12-21,AR,boi,0
2013-12-21,AR,bruhhh,1
2013-12-21,AR,fleek,0
2013-12-21,AZ,anime,5
2013-12-21,AZ,bae,80
2013-12-21,AZ,boi,3
2013-12-21,AZ,bruhhh,0
2013-12-21,AZ,fleek,0
2013-12-21,CA,anime,18
2013-12-21,CA,bae,469
2013-12-21,CA,boi,60
2013-12-21,CA,bruhhh,12
2013-12-21,CA,fleek,0
2013-12-21,CO,anime,0
2013-12-21,CO,bae,42
2013-12-21,CO,boi,3
2013-12-21,CO,bruhhh,0
2013-12-21,CO,fleek,0
2013-12-21,CT,anime,0
2013-12-21,CT,bae,47
2013-12-21,CT,boi,2
2013-12-21,CT,bruhhh,1
2013-12-21,CT,fleek,0
2013-12-21,DE,anime,0
2013-12-21,DE,bae,2
2013-12-21,DE,boi,1
2013-12-21,DE,bruhhh,0
2013-12-21,DE,fleek,0
2013-12-21,FL,anime,11
2013-12-21,FL,bae,328
2013-12-21,FL,boi,32
2013-12-21,FL,bruhhh,7
2013-12-21,FL,fleek,0
2013-12-21,GA,anime,16
2013-12-21,GA,bae,224
2013-12-21,GA,boi,22
2013-12-21,GA,bruhhh,14
2013-12-21,GA,fleek,0
2013-12-21,IA,anime,1
2013-12-21,IA,bae,18
2013-12-21,IA,boi,0
2013-12-21,IA,bruhhh,1
2013-12-21,IA,fleek,0
2013-12-21,ID,anime,0
2013-12-21,ID,bae,1
2013-12-21,ID,boi,6
2013-12-21,ID,bruhhh,0
2013-12-21,ID,fleek,0
2013-12-21,IL,anime,0
2013-12-21,IL,bae,24
2013-12-21,IL,boi,7
2013-12-21,IL,bruhhh,1
2013-12-21,IL,fleek,0
2013-12-21,IN,anime,0
2013-12-21,IN,bae,58
2013-12-21,IN,boi,9
2013-12-21,IN,bruhhh,0
2013-12-21,IN,fleek,0
2013-12-21,KS,anime,0
2013-12-21,KS,bae,14
2013-12-21,KS,boi,4
2013-12-21,KS,bruhhh,0
2013-12-21,KS,fleek,0
2013-12-21,KY,anime,3
2013-12-21,KY,bae,13
2013-12-21,KY,boi,0
2013-12-21,KY,bruhhh,0
2013-12-21,KY,fleek,0
2013-12-21,LA,anime,1
2013-12-21,LA,bae,153
2013-12-21,LA,boi,6
2013-12-21,LA,bruhhh,9
2013-12-21,LA,fleek,0
2013-12-21,MA,anime,0
2013-12-21,MA,bae,5
2013-12-21,MA,boi,2
2013-12-21,MA,bruhhh,0
2013-12-21,MA,fleek,0
2013-12-21,MD,anime,3
2013-12-21,MD,bae,83
2013-12-21,MD,boi,4
2013-12-21,MD,bruhhh,0
2013-12-21,MD,fleek,0
2013-12-21,ME,anime,0
2013-12-21,ME,bae,1
2013-12-21,ME,boi,1
2013-12-21,ME,bruhhh,0
2013-12-21,ME,fleek,0
2013-12-21,MI,anime,2
2013-12-21,MI,bae,147
2013-12-21,MI,boi,19
2013-12-21,MI,bruhhh,4
2013-12-21,MI,fleek,0
2013-12-21,MN,anime,0
2013-12-21,MN,bae,2
2013-12-21,MN,boi,1
2013-12-21,MN,bruhhh,0
2013-12-21,MN,fleek,0
2013-12-21,MO,anime,0
2013-12-21,MO,bae,6
2013-12-21,MO,boi,1
2013-12-21,MO,bruhhh,0
2013-12-21,MO,fleek,0
2013-12-21,MS,anime,4
2013-12-21,MS,bae,24
2013-12-21,MS,boi,4
2013-12-21,MS,bruhhh,0
2013-12-21,MS,fleek,0
2013-12-21,MT,anime,0
2013-12-21,MT,bae,0
2013-12-21,MT,boi,0
2013-12-21,MT,bruhhh,0
2013-12-21,MT,fleek,0
2013-12-21,NC,anime,1
2013-12-21,NC,bae,134
2013-12-21,NC,boi,7
2013-12-21,NC,bruhhh,3
2013-12-21,NC,fleek,0
2013-12-21,ND,anime,0
2013-12-21,ND,bae,0
2013-12-21,ND,boi,0
2013-12-21,ND,bruhhh,0
2013-12-21,ND,fleek,0
2013-12-21,NE,anime,0
2013-12-21,NE,bae,3
2013-12-21,NE,boi,1
2013-12-21,NE,bruhhh,0
2013-12-21,NE,fleek,0
2013-12-21,NH,anime,0
2013-12-21,NH,bae,2
2013-12-21,NH,boi,1
2013-12-21,NH,bruhhh,0
2013-12-21,NH,fleek,0
2013-12-21,NJ,anime,2
2013-12-21,NJ,bae,12
2013-12-21,NJ,boi,0
2013-12-21,NJ,bruhhh,0
2013-12-21,NJ,fleek,0
2013-12-21,NM,anime,2
2013-12-21,NM,bae,7
2013-12-21,NM,boi,1
2013-12-21,NM,bruhhh,1
2013-12-21,NM,fleek,0
2013-12-21,NV,anime,3
2013-12-21,NV,bae,29
2013-12-21,NV,boi,6
2013-12-21,NV,bruhhh,1
2013-12-21,NV,fleek,0
2013-12-21,NY,anime,2
2013-12-21,NY,bae,27
2013-12-21,NY,boi,3
2013-12-21,NY,bruhhh,1
2013-12-21,NY,fleek,0
2013-12-21,OH,anime,1
2013-12-21,OH,bae,149
2013-12-21,OH,boi,16
2013-12-21,OH,bruhhh,1
2013-12-21,OH,fleek,0
2013-12-21,OK,anime,0
2013-12-21,OK,bae,17
2013-12-21,OK,boi,7
2013-12-21,OK,bruhhh,0
2013-12-21,OK,fleek,0
2013-12-21,OR,anime,0
2013-12-21,OR,bae,6
2013-12-21,OR,boi,4
2013-12-21,OR,bruhhh,0
2013-12-21,OR,fleek,0
2013-12-21,PA,anime,0
2013-12-21,PA,bae,56
2013-12-21,PA,boi,5
2013-12-21,PA,bruhhh,0
2013-12-21,PA,fleek,0
2013-12-21,SC,anime,2
2013-12-21,SC,bae,56
2013-12-21,SC,boi,8
2013-12-21,SC,bruhhh,3
2013-12-21,SC,fleek,0
2013-12-21,SD,anime,0
2013-12-21,SD,bae,2
2013-12-21,SD,boi,0
2013-12-21,SD,bruhhh,0
2013-12-21,SD,fleek,0
2013-12-21,TN,anime,0
2013-12-21,TN,bae,39
2013-12-21,TN,boi,6
2013-12-21,TN,bruhhh,1
2013-12-21,TN,fleek,0
2013-12-21,TX,anime,9
2013-12-21,TX,bae,760
2013-12-21,TX,boi,61
2013-12-21,TX,bruhhh,20
2013-12-21,TX,fleek,0
2013-12-21,UT,anime,0
2013-12-21,UT,bae,10
2013-12-21,UT,boi,4
2013-12-21,UT,bruhhh,0
2013-12-21,UT,fleek,0
2013-12-21,VA,anime,3
2013-12-21,VA,bae,31
2013-12-21,VA,boi,0
2013-12-21,VA,bruhhh,0
2013-12-21,VA,fleek,0
2013-12-21,VT,anime,0
2013-12-21,VT,bae,1
2013-12-21,VT,boi,0
2013-12-21,VT,bruhhh,0
2013-12-21,VT,fleek,0
2013-12-21,WA,anime,2
2013-12-21,WA,bae,39
2013-12-21,WA,boi,8
2013-12-21,WA,bruhhh,0
2013-12-21,WA,fleek,0
2013-12-21,WI,anime,3
2013-12-21,WI,bae,56
2013-12-21,WI,boi,7
2013-12-21,WI,bruhhh,0
2013-12-21,WI,fleek,0
2013-12-21,WV,anime,1
2013-12-21,WV,bae,2
2013-12-21,WV,boi,2
2013-12-21,WV,bruhhh,1
2013-12-21,WV,fleek,0
2013-12-21,WY,anime,0
2013-12-21,WY,bae,0
2013-12-21,WY,boi,0
2013-12-21,WY,bruhhh,0
2013-12-21,WY,fleek,0
2013-12-22,AL,anime,0
2013-12-22,AL,bae,101
2013-12-22,AL,boi,8
2013-12-22,AL,bruhhh,5
2013-12-22,AL,fleek,0
2013-12-22,AR,anime,0
2013-12-22,AR,bae,26
2013-12-22,AR,boi,2
2013-12-22,AR,bruhhh,0
2013-12-22,AR,fleek,0
2013-12-22,AZ,anime,1
2013-12-22,AZ,bae,79
2013-12-22,AZ,boi,11
2013-12-22,AZ,bruhhh,1
2013-12-22,AZ,fleek,0
2013-12-22,CA,anime,24
2013-12-22,CA,bae,436
2013-12-22,CA,boi,66
2013-12-22,CA,bruhhh,13
2013-12-22,CA,fleek,0
2013-12-22,CO,anime,1
2013-12-22,CO,bae,38
2013-12-22,CO,boi,5
2013-12-22,CO,bruhhh,1
2013-12-22,CO,fleek,0
2013-12-22,CT,anime,2
2013-12-22,CT,bae,75
2013-12-22,CT,boi,2
2013-12-22,CT,bruhhh,2
2013-12-22,CT,fleek,0
2013-12-22,DE,anime,0
2013-12-22,DE,bae,3
2013-12-22,DE,boi,0
2013-12-22,DE,bruhhh,0
2013-12-22,DE,fleek,0
2013-12-22,FL,anime,15
2013-12-22,FL,bae,355
2013-12-22,FL,boi,22
2013-12-22,FL,bruhhh,2
2013-12-22,FL,fleek,0
2013-12-22,GA,anime,8
2013-12-22,GA,bae,254
2013-12-22,GA,boi,21
2013-12-22,GA,bruhhh,4
2013-12-22,GA,fleek,0
2013-12-22,IA,anime,5
2013-12-22,IA,bae,19
2013-12-22,IA,boi,5
2013-12-22,IA,bruhhh,0
2013-12-22,IA,fleek,0
2013-12-22,ID,anime,1
2013-12-22,ID,bae,6
2013-12-22,ID,boi,4
2013-12-22,ID,bruhhh,0
2013-12-22,ID,fleek,0
2013-12-22,IL,anime,1
2013-12-22,IL,bae,16
2013-12-22,IL,boi,6
2013-12-22,IL,bruhhh,1
2013-12-22,IL,fleek,0
2013-12-22,IN,anime,1
2013-12-22,IN,bae,52
2013-12-22,IN,boi,5
2013-12-22,IN,bruhhh,0
2013-12-22,IN,fleek,0
2013-12-22,KS,anime,2
2013-12-22,KS,bae,11
2013-12-22,KS,boi,1
2013-12-22,KS,bruhhh,0
2013-12-22,KS,fleek,0
2013-12-22,KY,anime,1
2013-12-22,KY,bae,10
2013-12-22,KY,boi,2
2013-12-22,KY,bruhhh,0
2013-12-22,KY,fleek,0
2013-12-22,LA,anime,5
2013-12-22,LA,bae,153
2013-12-22,LA,boi,20
2013-12-22,LA,bruhhh,1
2013-12-22,LA,fleek,0
2013-12-22,MA,anime,1
2013-12-22,MA,bae,15
2013-12-22,MA,boi,1
2013-12-22,MA,bruhhh,0
2013-12-22,MA,fleek,0
2013-12-22,MD,anime,0
2013-12-22,MD,bae,105
2013-12-22,MD,boi,6
2013-12-22,MD,bruhhh,0
2013-12-22,MD,fleek,0
2013-12-22,ME,anime,0
2013-12-22,ME,bae,3
2013-12-22,ME,boi,1
2013-12-22,ME,bruhhh,0
2013-12-22,ME,fleek,0
2013-12-22,MI,anime,7
2013-12-22,MI,bae,166
2013-12-22,MI,boi,21
2013-12-22,MI,bruhhh,0
2013-12-22,MI,fleek,0
2013-12-22,MN,anime,0
2013-12-22,MN,bae,3
2013-12-22,MN,boi,1
2013-12-22,MN,bruhhh,0
2013-12-22,MN,fleek,0
2013-12-22,MO,anime,1
2013-12-22,MO,bae,4
